root_NAM_NL_CML322_1	12861094	149777	72586	643624	47674	162541	1475271	15412567
meristem_NAM.SAM_NL_Mo17_2	14082899	163590	57735	1011581	85302	195824	1588854	17185785
shoot_NAM_NL_CML103_1	14691435	168077	76052	680686	53897	159551	1666699	17496397
meristem_NAM.SAM_NL_Tzi8_2	11553977	141126	55779	784417	87076	184492	1396413	14203280
root_NAM_NL_CML247_1	15313920	239034	110672	789952	75205	221318	2004816	18754917
tassel_NAM_NL_CML228_1	16001419	215763	94019	785620	88195	196503	2167983	19549502
ear_NAM_NL_CML103_1	16392954	205197	101122	792952	67623	203028	2139268	19902144
coleoptile_hypoxia_SB_B_1	10143554	106050	45882	694904	51506	62918	712967	11817781
coleoptile_normoxia_SB_B.polysomal_1	7990613	30547	17591	290024	38153	40995	662275	9070198
coleoptile_hypoxia_SB_B.polysomal_2	10385404	96700	45260	652829	108023	57022	838619	12183857
tassel_NAM_NL_CML103_1	16851056	209149	103219	919668	75226	190083	2145330	20493731
shoot_NAM_NL_CML277_1	14941698	195831	86786	714934	66540	177665	1836803	18020257
root_normoxia_SB_B_2	292823	2071	1369	18640	931	1667	19199	336700
coleoptile_hypoxia_SB_B_2	12708994	143521	61149	791640	71317	89766	1043276	14909663
tassel_NAM_NL_B97_1	19130267	273614	120834	1119615	99705	235773	2486707	23466515
coleoptile_recovery_SB_B.polysomal_2	9001984	54977	19552	375988	82737	47951	916287	10499476
shoot_NAM_NL_CML228_1	16915487	269006	106739	723043	101172	225654	2456593	20797694
root_normoxia_SB_B_2	292823	2071	1369	18640	931	1667	19199	336700
root_hypoxia_SB_B_1	7251950	65514	34298	454222	24095	41109	442619	8313807
coleoptile_normoxia_SB_B_2	12529698	108412	45229	706164	39632	90217	1107531	14626883
tassel_NAM_NL_Hp301_1	15686012	236277	97161	776054	82450	200088	2063696	19141738
coleoptile_recovery_SB_B_2	12135716	102984	34330	675246	44991	69607	918237	13981111
coleoptile_recovery_SB_B.polysomal_1	13084601	79035	27925	565284	105120	61424	1151915	15075304
root_hypoxia_SB_B.polysomal_1	12736080	101525	62238	764326	100422	61191	987615	14813397
root_NAM_NL_Hp301_1	13899722	187857	87978	687624	69652	212243	1873545	17018621
coleoptile_hypoxia_SB_B.polysomal_1	17935643	150296	78455	1193212	116478	99108	1520008	21093200
root_hypoxia_SB_B_2	8913683	77648	45739	587300	72614	50296	727752	10475032
coleoptile_recovery_SB_B_1	13471661	144130	41587	815520	189540	75310	1350953	16088701
root_NAM_NL_CML69_1	14641819	245355	91046	727406	89020	187681	1952234	17934561
root_normoxia_SB_B.polysomal_1	8883643	77330	39146	588717	153195	43294	927419	10712744
root_NAM_NL_CML52_1	17275654	214639	94390	927178	64343	216367	2084217	20876788
ear_NAM_NL_CML277_1	17742309	223456	123136	712020	71177	234071	2293742	21399911
root_normoxia_SB_B.polysomal_2	9753106	42282	34416	400818	68481	57511	963031	11319645
tassel_NAM_NL_CML333_1	15701701	223734	99354	800165	79662	189620	1921707	19015943
leaf_control_SB_B.polysomal_2	4884192	41296	17488	262945	113506	62328	883281	6265036
leaf_control_SB_B_4	4797855	32527	17362	230184	47305	50976	674722	5850931
coleoptile_normoxia_SB_B.polysomal_2	18185834	145756	55778	1161889	192776	90051	1720562	21552646
tassel_NAM_NL_CML322_1	15015835	239728	101625	843959	114009	209260	2264206	18788622
root_hypoxia_SB_B.polysomal_2	17586686	97996	68178	858900	117438	84382	1311147	20124727
leaf_control_SB_B_1	6635019	48774	25069	323728	76080	77288	995004	8180962
shoot_NAM_NL_CML247_1	17256562	240335	107417	963197	74643	225745	2226070	21093969
shoot_NAM_NL_CML52_1	17684626	198623	98049	824345	63210	213856	2051007	21133716
shoot_NAM_NL_Hp301_1	14718430	163126	77167	666603	57772	189804	1765663	17638565
shoot_NAM_NL_CML333_1	16522352	285686	122369	986289	96706	239043	2267368	20519813
ear_NAM_NL_CML228_1	16487952	247840	126452	832636	92463	244380	3025733	21057456
leaf_control_SB_B_3	7757088	50125	27758	370881	69097	72859	987504	9335312
root_recovery_SB_B.polysomal_2	12944437	98290	53608	762667	133734	59965	1125909	15178610
ear_NAM_NL_Hp301_1	18329586	220557	94424	831325	68942	220741	2304901	22070476
ear_NAM_NL_CML69_1	16632340	190805	85483	828238	56935	188183	2040467	20022451
ear_NAM_NL_IL14H_1	16549660	241982	121580	761266	89685	253596	2764150	20781919
root_NAM_NL_CML277_1	16932321	244447	113205	861451	86008	234499	2155444	20627375
leaf_recovery_SB_B_1	7771156	62781	32779	487990	90648	71360	689850	9206564
ear_NAM_NL_CML333_1	17160154	224461	111131	800597	80350	229458	2529983	21136134
leaf_recovery_SB_B.polysomal_3	6080435	86643	26380	396996	273017	102152	1138455	8104078
leaf_submergence_SB_B_3	4944664	60240	17100	334141	107117	57394	593177	6113833
leaf_recovery_SB_B_2	6801793	52628	27572	436147	76747	64918	743199	8203004
shoot_NAM_NL_CML322_1	17270714	208845	115181	856741	69910	248195	2150929	20920515
shoot_NAM_NL_IL14H_1	17181621	189300	83960	694759	66290	205744	2359781	20781455
leaf_recovery_SB_B_4	7385047	55145	29619	447011	86887	66475	694706	8764890
leaf_control_SB_B_2	11814135	67693	42857	533511	98985	120459	1801199	14478839
leaf_recovery_SB_B_3	8250933	64748	33244	529033	91723	71990	715768	9757439
leaf_control_SB_B.polysomal_1	7644560	94076	27932	423374	330613	129740	1733879	10384174
leaf_submergence_SB_B.polysomal_4	4950285	72038	18848	321334	177846	84969	826632	6451952
tassel_NAM_NL_CML247_1	18716663	285012	107911	1064346	86014	230705	2455597	22946248
leaf_recovery_SB_B.polysomal_1	8233600	131485	45564	693042	415878	118476	1492618	11130663
leaf_auricle.V12_DZ_B_2	6999487	87279	47878	422519	44983	93339	888374	8583859
leaf_submergence_SB_B_2	6029744	66579	23498	348878	96196	75764	989350	7630009
leaf_submergence_SB_B_4	7716651	101506	29896	534226	189414	106458	894573	9572724
leaf_auricle.V12_DZ_B_3	7473828	64951	44937	466364	27767	86409	925588	9089844
leaf_submergence_SB_B.polysomal_3	6955317	125334	26882	512444	325664	126656	1282288	9354585
leaf_control_SB_B.polysomal_4	12581912	129234	42491	733573	359244	154514	1913594	15914562
root_recovery_SB_B.polysomal_1	21819402	101324	66255	834685	103769	116529	1876625	24918589
coleoptile_normoxia_SB_B_1	31462702	265685	107195	1933918	158280	183231	2553953	36664964
shoot_NAM_NL_CML69_1	17242568	298099	111285	855902	106552	228426	2315361	21158193
leaf_submergence_SB_B.polysomal_2	6622816	142868	31872	523043	391543	150354	1437693	9300189
tassel_NAM_NL_CML69_1	16966553	199217	105143	881058	62059	189885	1981244	20385159
leaf_auricle.V12_DZ_B_1	9917917	106717	61510	636801	36404	114501	1006371	11880221
ear_NAM_NL_Ki11_1	16947253	224577	117964	791958	83178	236761	2338044	20739735
leaf_blade.V12_DZ_B_1	7579714	121657	46892	397171	72788	102742	994034	9314998
leaf_blade.V12_DZ_B_2	8686836	125514	51050	454440	61569	102645	984528	10466582
ear_NAM_NL_CML247_1	20110334	288401	137086	939940	91349	277886	2878633	24723629
leaf_blade.V12_DZ_B_3	8835031	173756	56262	501795	80665	112676	1064720	10824905
leaf_blade.V12_DZ_M_2	7691491	108336	46190	457932	67456	113080	1122281	9606766
leaf_blade.V12_DZ_M_1	7336041	98429	45561	468454	56104	106554	1082302	9193445
tassel_NAM_NL_IL14H_1	15650857	285502	113290	848563	108672	216830	2507178	19730892
root_NAM_NL_CML333_1	19606516	323085	154404	1188580	112624	292838	2618714	24296761
leaf_auricle.V12_DZ_M_2	9166125	146860	75575	772632	83561	161769	1323029	11729551
floret_0dap_DZ_B_1	684924	15150	6397	68846	9539	10072	98077	893005
root_normoxia_SB_B_1	8710865	77278	39428	509179	43293	57589	698769	10136401
floret_0dap_DZ_B_1	684924	15150	6397	68846	9539	10072	98077	893005
coleoptile_tip_DZ_M_1	9426953	87069	47003	749956	47819	108898	1137718	11605416
leaf_auricle.V12_DZ_M_3	9944415	149005	72821	721009	70933	156646	1294534	12409363
ear_V14_DZ_M_2	8356412	116652	57418	652953	53463	127586	970274	10334758
coleoptile_tip_DZ_B_2	9211082	78390	47495	880034	34165	86187	1021419	11358772
root_normoxia_SB_B_1	8710865	77278	39428	509179	43293	57589	698769	10136401
tassel_NAM_NL_Ki11_1	17433007	203140	113471	911046	73075	206868	2343551	21284158
ear_V14_DZ_M_1	8892630	108464	54937	623904	50285	126160	1025569	10881949
ear_V14_DZ_M_3	7953299	92823	52938	564026	44839	123454	1066354	9897733
coleoptile_tip_DZ_M_2	9657416	87221	49418	747455	54540	113009	1206573	11915632
coleoptile_tip_DZ_B_3	10197583	92482	44730	618208	77348	87111	1099113	12216575
ear_V14_DZ_B_2	8263324	117509	58855	700188	135573	112734	1284602	10672785
leaf_submergence_SB_B.polysomal_1	9007243	197335	40272	690959	620629	178912	2228078	12963428
coleoptile_tip_DZ_B_1	9397119	96787	50727	961397	116360	98201	1337123	12057714
coleoptile_tip_DZ_M_3	10333923	91379	47572	923314	72014	110732	1296969	12875903
leaf_recovery_SB_B.polysomal_2	10919501	225881	58950	952749	767910	219022	2802314	15946327
leaf_submergence_SB_B_1	15421207	218558	63934	1241928	443644	212183	1821823	19423277
leaf_flag.0dap_DZ_B_2	7142363	98927	53028	558156	52123	90654	821954	8817205
shoot_NAM_NL_Ki11_1	18744941	206742	93562	850549	73108	207509	2349964	22526375
ear_V14_DZ_B_3	7728811	105133	51838	687555	151331	105518	1366275	10196461
leaf_flag.0dap_DZ_B_1	7025244	92469	49055	525298	70169	99056	878371	8739662
ear_NAM_NL_Ki3_1	17203964	178671	80178	808063	57578	201641	2446671	20976766
leaf_flag.0dap_DZ_B_3	7594059	93696	50750	455552	50405	88113	862718	9195293
tassel_NAM_NL_CML52_1	17437111	234081	108897	877299	90248	243755	3020405	22011796
internode_V12_DZ_B_3	5755598	78472	53707	464463	59881	75816	607554	7095491
floret_0dap_DZ_M_3	6651883	112985	58212	667065	67473	92949	987440	8638007
floret_0dap_DZ_M_2	7435949	171950	67800	893609	97287	90513	933277	9690385
floret_0dap_DZ_B_3	7077530	139618	72695	847173	101853	91558	1019528	9349955
leaf_flag.0dap_DZ_M_2	8886767	103675	53793	472349	73255	123597	1094628	10808064
leaf_control_SB_B.polysomal_3	16751978	199713	58422	1086221	665631	243723	3265115	22270803
root_NAM_NL_Ki11_1	17955150	203677	93975	1057636	53914	199353	2046749	21610454
husk_0dap_DZ_B_2	9156347	98677	60860	806830	63053	105609	1043157	11334533
ear_NAM_NL_CML322_1	19965136	251239	138244	855141	85084	287816	2795513	24378173
husk_0dap_DZ_B_3	9463453	113368	64483	678313	64358	114810	1047203	11545988
leaf_flag.0dap_DZ_M_1	10014211	122002	61407	596549	62862	130157	1090479	12077667
root_NAM_NL_IL14H_1	17739703	201033	98495	758310	67242	213775	2263340	21341898
shoot_NAM_NL_Ki3_1	16775416	194646	93996	747440	61315	204566	2157486	20234865
floret_0dap_DZ_B_2	7768986	154078	73610	738978	126485	99775	1152889	10114801
ear_NAM_NL_CML52_1	19104657	265816	121577	911168	94417	271196	3111731	23880562
husk_0dap_DZ_B_1	10023062	117653	72210	839243	60355	124275	1082313	12319111
internode_V12_DZ_B_1	9120008	100887	83204	1029744	40532	112701	942945	11430021
internode_V12_DZ_M_2	9112739	107196	67664	837688	56751	125497	964644	11272179
ear_V14_DZ_B_1	6699042	122658	48956	510622	315588	104167	1983052	9784085
ear_NAM_NL_Mo18W_1	11637576	174970	88048	599142	49215	161299	1563473	14273723
internode_V12_DZ_B_2	9231037	127936	90340	794861	63180	121638	902850	11331842
internode_V12_DZ_M_3	9012035	110045	67940	931096	60020	132558	1015179	11328873
root_radicle_DZ_B_1	9856812	103329	54753	1116725	37520	87799	767393	12024331
root_radicle_DZ_B_3	8451439	81450	51371	1009294	43650	78568	783053	10498825
leaf_auricle.V12_DZ_M_1	7638196	205156	69960	656835	484316	212521	2658045	11925029
root_radicle_DZ_M_3	8401353	88270	53188	897195	49986	105183	983015	10578190
husk_0dap_DZ_M_3	9996993	117356	72397	756321	83932	139278	1282885	12449162
leaf_recovery_SB_B.polysomal_4	15649085	262775	84631	1327685	882374	316598	3217041	21740189
husk_0dap_DZ_M_2	10074257	103572	62237	732434	76014	123155	1216167	12387836
root_radicle_DZ_M_2	9052442	99668	53334	939129	49599	112931	975398	11282501
tassel_NAM_NL_Mo18W_1	11492347	170641	78745	688047	49901	142006	1429140	14050827
root_radicle_DZ_B_2	9294618	87707	51607	955185	47799	83893	871118	11391927
embryo_imbibed.seed_DZ_M_1	10328555	175597	53597	1106673	317234	118638	2247361	14347655
root_NAM_NL_Ki3_1	18427612	244398	89262	1204750	75873	208599	2501792	22752286
husk_0dap_DZ_M_1	9823422	115733	62810	750740	141333	132864	1377473	12404375
root_NAM_NL_M162W_1	14805487	196728	67218	685913	58147	164894	1800652	17779039
root_radicle_DZ_M_1	9125161	106816	56146	928624	98884	115074	1222581	11653286
embryo_imbibed.seed_DZ_M_4	7994482	140142	44604	775224	314147	82835	1935288	11286722
embryo_imbibed.seed_DZ_B_1	12351440	182852	72292	1097886	302697	115382	1937187	16059736
leaf_seedling.11das_DZ_M_1	9872463	98447	55894	828029	110566	176864	1552352	12694615
leaf_seedling.11das_DZ_B_3	10200442	99576	58680	836944	63901	128741	1317045	12705329
leaf_seedling.11das_DZ_B_2	10163140	97788	55870	927040	63019	126695	1320122	12753674
leaf_seedling.11das_DZ_B_1	10264112	102846	54768	634994	75692	137271	1364508	12634191
embryo_imbibed.seed_DZ_M_3	5991875	174179	29278	566810	553117	58333	2419121	9792713
leaf_seedling.11das_DZ_M_2	11102462	96063	61309	934031	75352	156332	1546323	13971872
embryo_imbibed.seed_DZ_B_2	13545174	221265	76664	1220951	270745	143304	2140362	17618465
silk_0dap_DZ_M_1	6739993	195733	47154	614563	104708	95929	1013913	8811993
ear_NAM_NL_M162W_1	17302922	254490	106156	804330	79308	234323	2315651	21097180
silk_0dap_DZ_M_3	6448136	177989	54918	593407	66800	108179	858333	8307762
meristem_seedling.11das_DZ_B_2	10732238	98318	49786	746635	58695	108782	1276537	13070991
embryo_imbibed.seed_DZ_M_2	13246316	238540	77703	1252515	404766	159187	2884322	18263349
internode_V12_DZ_M_1	14515498	187692	124093	1346098	118888	213462	1659598	18165329
leaf_sheath.V12_DZ_B_2	9463031	125043	63925	723719	52627	115427	966857	11510629
silk_0dap_DZ_B_3	7337241	235561	54192	638663	53171	91781	827620	9238229
leaf_sheath.V12_DZ_M_1	7848289	125066	62461	671228	65992	137820	1055420	9966276
leaf_sheath.V12_DZ_B_1	9188219	118186	64486	731553	47545	113647	946993	11210629
leaf_sheath.V12_DZ_B_3	8360795	124019	57541	589354	63800	111909	947879	10255297
leaf_seedling.11das_DZ_M_3	9310887	97079	55889	861204	118979	180001	1543358	12167397
meristem_seedling.11das_DZ_B_1	12596244	122153	58214	853149	45803	124741	1298001	15098305
silk_0dap_DZ_M_2	6949625	205111	50381	582292	85982	105920	974873	8954184
leaf_sheath.V12_DZ_M_2	7975628	132550	69625	750526	64731	147803	1126668	10267531
root_NAM_NL_NC358_1	13568231	188334	80818	721271	58178	168230	1615998	16401060
silk_0dap_DZ_B_1	8314647	242986	58281	694564	55683	97096	868847	10332104
tassel_stem.0dap_DZ_M_2	6991999	89375	62499	625577	56965	114804	869228	8810447
meristem_seedling.11das_DZ_B_3	12008858	120321	59501	861612	66163	123193	1280008	14519656
meristem_seedling.11das_DZ_M_3	11285811	115385	59103	765364	51761	139085	1343489	13759998
root_seedling.11das_DZ_B_2	11452996	120165	59003	741706	61330	118352	1042313	13595865
root_seedling.11das_DZ_M_1	9132717	149523	64186	704070	86887	156898	1122549	11416830
shoot_NAM_NL_M37W_1	14231719	152298	69959	628010	63089	181159	2202896	17529130
silk_0dap_DZ_B_2	7630820	201113	49570	616986	145645	89944	1147194	9881272
leaf_sheath.V12_DZ_M_3	8163267	132779	68025	724048	64989	145971	1190105	10489184
root_seedling.11das_DZ_B_3	10640550	115819	60939	686514	58636	123257	1094570	12780285
root_seedling.11das_DZ_B_1	11593925	120337	62328	825927	76684	125679	1215405	14020285
meristem_seedling.11das_DZ_M_2	11790780	123464	66601	887354	60198	155296	1526110	14609803
tassel_stem.0dap_DZ_M_3	7228972	79651	52968	581368	59556	105613	849951	8958079
spikelet_0dap_DZ_B_2	10630478	123799	64262	811286	65599	130331	1158539	12984294
leaf_blade.V12_DZ_M_3	3626306	291439	68221	315907	786423	667919	3721236	9477451
spikelet_0dap_DZ_B_1	10372073	139894	66580	742043	67500	134809	1110425	12633324
spikelet_0dap_DZ_B_3	9917434	123185	65882	821868	58580	130767	1108847	12226563
tassel_V12_DZ_M_2	7283957	89395	52710	639157	66343	111746	1023843	9267151
tassel_stem.0dap_DZ_M_1	7084869	101248	65364	718489	99474	120509	998246	9188199
spikelet_0dap_DZ_M_1	9550086	145292	70379	759822	88674	152062	1153932	11920247
meristem_seedling.11das_DZ_M_1	13373186	136028	72876	1100916	76478	168325	1748657	16676466
tassel_stem.0dap_DZ_B_1	9998027	135633	77416	830683	68421	126952	996611	12233743
tassel_stem.0dap_DZ_B_2	9799102	134546	75527	923443	69244	126007	941729	12069598
spikelet_0dap_DZ_M_2	9467329	128511	61045	755742	115836	135946	1317009	11981418
shoot_NAM_NL_Oh43_1	12961192	171386	81375	654299	58491	180677	2281914	16389334
spikelet_0dap_DZ_M_3	9580339	124320	68606	783625	77872	145940	1232581	12013283
tassel_stem.0dap_DZ_B_3	8746857	150123	64527	921834	166749	114519	1163952	11328561
tassel_V12_DZ_B_1	8919892	129337	59970	729315	186512	121371	1456775	11603172
root_NAM_NL_B97_1	12567211	138767	61439	576406	43375	144868	1496384	15028450
root_NAM_NL_M37W_1	16235132	236740	92212	744980	78116	177770	1947398	19512348
shoot_NAM_NL_NC350_1	15266571	186420	82933	674259	57059	199036	2001431	18467709
shoot_NAM_NL_Mo18W_1	14071499	229743	107438	761412	76069	222750	1948305	17417216
ear_NAM_NL_Oh43_1	17179400	208337	93725	697798	59630	238685	2350530	20828105
tassel_V12_DZ_M_1	7145694	115960	56756	580006	212475	112589	1560726	9784206
tassel_V12_DZ_B_3	9170556	130870	50400	591337	198745	105210	1444880	11691998
ear_NAM_NL_Ky21_1	17466809	206908	103498	758744	62845	206207	2255887	21060898
tassel_NAM_NL_Ki3_1	17568408	254256	112131	878505	89501	213133	2273094	21389028
ear_NAM_NL_B97_1	12227495	199663	82533	563314	67581	169419	1646032	14956037
root_NAM_NL_Oh7B_1	14379330	245551	89045	835433	86340	174673	1768177	17578549
shoot_NAM_NL_NC358_1	17062941	187720	90137	827306	60227	212352	2036038	20476721
root_NAM_NL_Oh43_1	17511597	176110	88493	1048831	57426	178050	1956262	21016769
shoot_NAM_NL_P39_1	14584953	223443	100927	711155	91299	230233	2194484	18136494
root_NAM_NL_Ky21_1	16506959	253536	103978	844406	76159	208607	2231748	20225393
root_NAM_NL_NC350_1	16234112	215383	89901	778435	62229	198795	2012694	19591549
tassel_NAM_NL_NC358_1	15324645	241967	94110	752402	89443	183029	2055485	18741081
tassel_V12_DZ_B_2	9183456	164411	55646	678397	379007	121321	2034074	12616312
tassel_V12_DZ_M_3	7903829	171419	77090	633542	382244	135596	2221123	11524843
tassel_NAM_NL_Mo17_1	15888367	282336	93935	808254	134076	241163	2560832	20008963
shoot_NAM_NL_Ky21_1	18483539	202642	87816	809719	62806	202618	2293921	22143061
tassel_NAM_NL_NC350_1	15862244	291228	101149	779099	99719	202142	2189938	19525519
tassel_NAM_NL_Oh7B_1	17047487	280199	111790	857949	98704	209935	2288867	20894931
tassel_NAM_NL_B73_1	15756819	264786	108912	932309	85571	184000	2072732	19405129
shoot_NAM_NL_Mo17_1	16355401	206212	109850	840225	64973	246123	2122682	19945466
shoot_NAM_NL_Oh7B_1	16889306	201825	87236	744944	72216	194846	2100604	20290977
shoot_NAM_NL_M162W_1	16359665	302388	133603	849723	97033	269198	2490616	20502226
ear_NAM_NL_NC350_1	15604944	279915	148247	745512	93868	284632	2315052	19472170
tassel_NAM_NL_Tx303_1	15757339	202723	92014	731825	66450	188825	1972125	19011301
ear_NAM_NL_NC358_1	16607538	211775	107664	723094	72433	241171	2310844	20274519
root_NAM_NL_Tx303_1	14910645	183477	83825	706283	53931	170313	1718870	17827344
ear_NAM_NL_Oh7B_1	16137529	293466	137295	815450	99146	250194	2307118	20040198
tassel_NAM_NL_Ky21_1	18209857	268317	127712	1010292	84721	209114	2167638	22077651
fieldear_NAM_NL_Ms71_1	3737194	151805	82576	553349	177833	189169	5514559	10406485
ear_NAM_NL_Mo17_1	17697525	199444	97885	789315	55580	226458	2251680	21317887
root_NAM_NL_P39_1	16627422	282694	131135	922100	95012	262944	2274176	20595483
tassel_NAM_NL_M162W_1	17450338	304993	137106	983123	96417	246101	2478963	21697041
root_NAM_NL_Mo17_1	17779933	248452	118827	931737	75825	244426	2208542	21607742
shoot_NAM_NL_B97_1	15301621	195465	113654	807034	60922	198582	1868493	18545771
shoot_NAM_NL_B73_1	17393615	162592	66478	742999	54843	173753	2289794	20884074
shoot_NAM_NL_Tzi8_1	16818106	263435	114414	847294	98969	259176	2276765	20678159
root_NAM_NL_Tzi8_1	14520702	348655	109317	959442	140289	225785	2147379	18451569
ear_NAM_NL_Tx303_1	17536950	275019	132923	802528	84823	265040	2383122	21480405
ear_NAM_NL_M37W_1	15948624	240644	98982	834436	76840	175124	1962801	19337451
tassel_NAM_NL_P39_1	17022872	282388	115714	885145	111384	237406	2467770	21122679
shoot_NAM_NL_Tx303_1	19575096	179989	95987	743043	56703	224915	2429106	23304839
ear_NAM_NL_P39_1	18670620	265621	114361	930463	97081	267334	2647723	22993203
ear_NAM_NL_M37W_1	15325864	186613	93459	683974	55716	183773	1982806	18512205
tassel_NAM_NL_Tzi8_1	16584063	230084	105571	888920	84004	223102	2227879	20343623
tassel_NAM_NL_Oh43_1	17962088	330880	132023	964458	116565	273279	2769035	22548328
ear_NAM_NL_Tzi8_1	17583059	217088	100002	756119	77586	232999	2382498	21349351
shoot_NAM_NL_Ms71_1	23782091	234601	82555	938689	73506	222341	3215850	28549633
root_NAM_NL_B73_1	18600749	268072	130394	1063520	77424	229048	2225166	22594373
ear_NAM_NL_B73_1	20802953	330200	151135	987713	91415	291532	2838297	25493245
root_NAM_NL_Ms71_1	25122245	238787	115591	961468	62352	241948	3022619	29765010
embryo_27dap_DZ_B_3	4904298	102306	49934	402240	84149	79722	821248	6443897
embryo_27dap_DZ_B_2	5648522	104872	48818	347320	55809	73367	679767	6958475
embryo_27dap_DZ_B_1	5561687	136376	68126	417829	93647	92622	884623	7254910
endosperm_14dap_DZ_B_3	6213706	191278	134898	366654	45065	147989	932152	8031742
embryo_27dap_DZ_M_2	5412839	131126	90855	611474	52448	129361	888062	7316165
embryo_27dap_DZ_M_1	5197972	107349	77730	526371	59200	107233	806227	6882082
embryo_27dap_DZ_MB_2	6211933	196059	96913	468071	90549	125838	917334	8106697
embryo_27dap_DZ_MB_1	6603543	203261	113549	504894	57461	130650	858492	8471850
endosperm_14dap_DZ_B_2	6525783	179779	123400	331270	60553	145085	906962	8272832
endosperm_14dap_DZ_M_2	5438551	79022	80260	327305	47231	115876	887416	6975661
endosperm_14dap_DZ_M_3	5292366	78537	76309	373156	60890	114663	909877	6905798
endosperm_14dap_DZ_M_1	6188351	91497	85967	353346	58760	126110	938081	7842112
endosperm_14dap_DZ_B_1	6165428	161925	121277	343037	50752	141395	911425	7895239
embryo_27dap_DZ_MB_3	5456934	157929	83145	439319	135212	91605	935822	7299966
endosperm_14dap_DZ_MB_2	5617132	115832	113393	353041	45622	148213	931494	7324727
endosperm_14dap_DZ_MB_3	6076315	148197	144319	387805	94446	178355	1070598	8100035
endosperm_14dap_DZ_MB_1	5974574	180029	174976	393818	82384	207252	1195120	8208153
leaf_flag.0dap_DZ_M_3	7291919	84994	43796	444875	48718	98202	861480	8873984
seed_14dap_DZ_B_2	8607646	194425	129864	509735	74984	173240	1258673	10948567
root_0dap_DZ_B_1	10723620	106117	60286	696231	41792	104285	921751	12654082
seed_14dap_DZ_B_3	7982747	196972	125911	472167	112260	180392	1333308	10403757
seed_14dap_DZ_B_1	8265949	212827	147452	515817	99188	198292	1363625	10803150
root_0dap_DZ_B_2	8978355	88155	58655	708020	35050	100748	883375	10852358
endosperm_27dap_DZ_M_3	6887233	952596	813855	557939	114238	902454	2681538	12909853
endosperm_27dap_DZ_M_1	8061416	1012369	593181	648516	158897	1001200	2921547	14397126
root_0dap_DZ_B_3	12123757	109249	72767	765672	35582	116686	993413	14217126
seed_14dap_DZ_MB_3	9162916	202495	180925	544880	89004	231092	1442409	11853721
seed_14dap_DZ_MB_1	7877460	214293	193843	564932	120823	274355	1595838	10841544
endosperm_27dap_DZ_B_1	9727882	1572182	640042	791223	245071	894386	3712900	17583686
embryo_27dap_DZ_M_3	3226175	201938	67904	380177	701834	85892	2854919	7518839
root_0dap_DZ_M_3	9464951	98314	63892	620521	42511	127135	1010378	11427702
endosperm_27dap_DZ_B_2	9216196	1521015	717902	840143	277364	744434	3698218	17015272
seed_14dap_DZ_M_3	8621642	155153	109376	564717	145442	166173	1551705	11314208
endosperm_27dap_DZ_MB_1	7589163	1212758	722698	677173	203475	949707	3447123	14802097
seed_14dap_DZ_M_2	10304825	174758	122091	604179	92809	214520	1452833	12966015
endosperm_27dap_DZ_M_2	8795522	1040198	921003	631188	296050	840324	3050007	15574292
seed_14dap_DZ_M_1	10266161	183431	152128	602444	110420	203603	1475524	12993711
endosperm_27dap_DZ_MB_3	7406168	1318863	810836	709681	147873	936929	3371527	14701877
root_0dap_DZ_M_1	10777880	122025	71348	741227	55454	146747	1145758	13060439
root_0dap_DZ_M_2	9046683	89668	56059	628280	35512	115483	972597	10944282
endosperm_27dap_DZ_B_3	10552466	1447737	734062	805002	470440	707160	3824768	18541635
embryo_imbibed.seed_DZ_B_3	12523685	193152	71299	1071988	212670	135606	1922185	16130585
seed_14dap_DZ_MB_2	8585072	272916	248626	610476	167035	311636	1789421	11985182
endosperm_27dap_DZ_MB_2	7566440	1005574	818537	639444	336770	827187	3206352	14400304
